DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
3,Wednesday,10AM,4PM,18MFF-0092,250 04TH ST,1200173,,10:00,16:00,254000,03/07/2011 09:36:01 AM,03/07/2011 09:40:22 AM,3733,8,N,"Off the Grid Services, LLC",6012068.512,2112988.279,37.78254273,-122.4019068,"(37.7825427312556, -122.401906803622)"
4,Thursday,7AM,9AM,18MFF-0090,30 BEALE ST,1199768,,7:00,9:00,2863000,08/31/2011 11:41:34 AM,08/31/2011 11:41:53 AM,3710,2,Y,Two G's Catering,6013568.95,2116396.938,37.79198574,-122.396955,"(37.791985742424, -122.396954967384)"
4,Thursday,12PM,2PM,18MFF-0090,599 08TH ST,1199778,,12:00,14:00,416000,08/31/2011 11:50:50 AM,08/31/2011 11:51:08 AM,3780,007A,Y,Two G's Catering,6010970.042,2108942.283,37.771372,-122.405422,"(37.7713720013329, -122.405422020146)"
1,Monday,6AM,7AM,18MFF-0090,201 BERRY ST,1199767,,6:00,7:00,2954000,08/31/2011 11:40:23 AM,08/31/2011 11:40:34 AM,8708,3,Y,Two G's Catering,6014483.787,2110445.63,37.77569569,-122.3933729,"(37.7756956924416, -122.393372938554)"
6,Saturday,10AM,11AM,18MFF-0090,555 MISSION ROCK ST,1199780,,10:00,11:00,15028000,08/31/2011 11:52:20 AM,08/31/2011 11:52:37 AM,8711,28,Y,Two G's Catering,6015258.318,2109383.139,37.77282133,-122.3906194,"(37.7728213280588, -122.390619360681)"
5,Friday,7AM,9AM,18MFF-0090,30 BEALE ST,1199768,,7:00,9:00,2863000,08/31/2011 11:41:34 AM,08/31/2011 11:41:53 AM,3710,2,Y,Two G's Catering,6013568.95,2116396.938,37.79198574,-122.396955,"(37.791985742424, -122.396954967384)"
5,Friday,8AM,3PM,18MFF-0095,670 05TH ST,1200180,,8:00,15:00,307000,10/16/2013 03:10:32 PM,12/11/2013 02:36:29 PM,3785,2,N,"Off the Grid Services, LLC",6013234.016,2110452.735,37.77564569,-122.3976967,"(37.7756456857724, -122.397696734316)"
1,Monday,6AM,6PM,15MFF-0145,699 08TH ST,773105,,6:00,18:00,417000,03/25/2016 03:03:43 PM,03/25/2016 03:23:18 PM,3783,9,N,Athena SF Gyro,6011407.936,2108484.173,37.77013861,-122.4038751,"(37.7701386094072, -122.403875074853)"
2,Tuesday,10AM,11AM,18MFF-0090,Assessors Block 8720/Lot008,1199781,,10:00,11:00,12532003,08/31/2011 11:55:09 AM,08/31/2011 11:55:28 AM,8720,8,Y,Two G's Catering,6016311.862,2108756.11,37.77115804,-122.3869313,"(37.7711580369615, -122.386931257562)"
1,Monday,10AM,3PM,18MFF-0094,535 MISSION BAY BLVD SOUTH,1200178,,10:00,15:00,15019101,05/22/2013 04:05:45 PM,05/22/2013 04:06:37 PM,8711,7,N,SF Cart Project,6015399.401,2108558.935,37.77056607,-122.3900737,"(37.7705660724513, -122.390073746001)"
5,Friday,8AM,9AM,18MFF-0090,950 BRYANT ST,1199771,,8:00,9:00,3295000,08/31/2011 11:43:56 AM,08/31/2011 11:44:15 AM,3758,127,Y,Two G's Catering,6010667.397,2109528.933,37.77296588,-122.4065102,"(37.772965881143, -122.406510236721)"
0,Sunday,10AM,11AM,18MFF-0090,409 ILLINOIS ST,1199782,,10:00,11:00,7165000,08/31/2011 11:55:53 AM,08/31/2011 11:56:08 AM,3940,1,Y,Two G's Catering,6015948.274,2107171.454,37.76678678,-122.3880783,"(37.7667867792956, -122.388078331989)"
4,Thursday,9AM,10AM,18MFF-0090,71 WILLIAMS AVE,1199776,,9:00,10:00,13653000,08/31/2011 11:49:05 AM,08/31/2011 11:49:21 AM,5414,22,Y,Two G's Catering,6013796.971,2093629.466,37.72948393,-122.394571,"(37.729483926788, -122.394571014085)"
5,Friday,10AM,11AM,18MFF-0090,Assessors Block 8720/Lot008,1199781,,10:00,11:00,12532003,08/31/2011 11:55:09 AM,08/31/2011 11:55:28 AM,8720,8,Y,Two G's Catering,6016311.862,2108756.11,37.77115804,-122.3869313,"(37.7711580369615, -122.386931257562)"
2,Tuesday,10AM,3PM,18MFF-0094,535 MISSION BAY BLVD SOUTH,1200178,,10:00,15:00,15019101,05/22/2013 04:05:45 PM,05/22/2013 04:06:37 PM,8711,7,N,SF Cart Project,6015399.401,2108558.935,37.77056607,-122.3900737,"(37.7705660724513, -122.390073746001)"
4,Thursday,8AM,9AM,18MFF-0090,975 INDIANA ST,1199772,,8:00,9:00,7195000,08/31/2011 11:44:57 AM,08/31/2011 11:45:16 AM,4106,23,Y,Two G's Catering,6014999.822,2104043.427,37.7581453,-122.3911402,"(37.7581452995887, -122.391140229024)"
5,Friday,10AM,11AM,18MFF-0090,409 ILLINOIS ST,1199782,,10:00,11:00,7165000,08/31/2011 11:55:53 AM,08/31/2011 11:56:08 AM,3940,1,Y,Two G's Catering,6015948.274,2107171.454,37.76678678,-122.3880783,"(37.7667867792956, -122.388078331989)"
4,Thursday,10AM,11AM,18MFF-0090,Assessors Block 8720/Lot008,1199781,,10:00,11:00,12532003,08/31/2011 11:55:09 AM,08/31/2011 11:55:28 AM,8720,8,Y,Two G's Catering,6016311.862,2108756.11,37.77115804,-122.3869313,"(37.7711580369615, -122.386931257562)"
4,Thursday,8AM,9AM,18MFF-0090,516 TOWNSEND ST,1199773,,8:00,9:00,12665000,08/31/2011 11:45:46 AM,08/31/2011 11:46:02 AM,3784,7,Y,Two G's Catering,6012582.868,2109608.07,37.77329015,-122.3998899,"(37.773290145792, -122.399889902821)"
3,Wednesday,12PM,2PM,18MFF-0090,599 08TH ST,1199778,,12:00,14:00,416000,08/31/2011 11:50:50 AM,08/31/2011 11:51:08 AM,3780,007A,Y,Two G's Catering,6010970.042,2108942.283,37.771372,-122.405422,"(37.7713720013329, -122.405422020146)"
1,Monday,10AM,4PM,18MFF-0092,250 04TH ST,1200173,,10:00,16:00,254000,03/07/2011 09:36:01 AM,03/07/2011 09:40:22 AM,3733,8,N,"Off the Grid Services, LLC",6012068.512,2112988.279,37.78254273,-122.4019068,"(37.7825427312556, -122.401906803622)"
5,Friday,8AM,9AM,18MFF-0090,840 BRANNAN ST,1199770,,8:00,9:00,3088000,08/31/2011 11:43:14 AM,08/31/2011 11:43:33 AM,3780,78,Y,Two G's Catering,6011338.578,2109296.106,37.77236412,-122.4041721,"(37.772364117815, -122.404172136483)"
1,Monday,8AM,9AM,18MFF-0090,840 BRANNAN ST,1199770,,8:00,9:00,3088000,08/31/2011 11:43:14 AM,08/31/2011 11:43:33 AM,3780,78,Y,Two G's Catering,6011338.578,2109296.106,37.77236412,-122.4041721,"(37.772364117815, -122.404172136483)"
4,Thursday,8AM,9AM,18MFF-0090,945 BRYANT ST,1199769,,8:00,9:00,3294000,08/31/2011 11:42:29 AM,08/31/2011 11:42:45 AM,3780,79,Y,Two G's Catering,6010917.861,2109713.069,37.77348548,-122.4056568,"(37.7734854835794, -122.405656818136)"
3,Wednesday,8AM,9AM,18MFF-0090,1150 25TH ST,1199774,,8:00,9:00,1407000,08/31/2011 11:47:38 AM,08/31/2011 11:47:51 AM,4228,17,Y,Two G's Catering,6015225.901,2102072.505,37.75274611,-122.3902206,"(37.7527461109262, -122.390220649566)"
5,Friday,8AM,9AM,18MFF-0090,945 BRYANT ST,1199769,,8:00,9:00,3294000,08/31/2011 11:42:29 AM,08/31/2011 11:42:45 AM,3780,79,Y,Two G's Catering,6010917.861,2109713.069,37.77348548,-122.4056568,"(37.7734854835794, -122.405656818136)"
3,Wednesday,8AM,9AM,18MFF-0090,975 INDIANA ST,1199772,,8:00,9:00,7195000,08/31/2011 11:44:57 AM,08/31/2011 11:45:16 AM,4106,23,Y,Two G's Catering,6014999.822,2104043.427,37.7581453,-122.3911402,"(37.7581452995887, -122.391140229024)"
4,Thursday,9AM,10AM,18MFF-0090,175 BARNEVELD AVE,1199775,,9:00,10:00,2734000,08/31/2011 11:48:21 AM,08/31/2011 11:48:34 AM,5286A,18,Y,Two G's Catering,6011538.075,2099454.362,37.74535202,-122.4027898,"(37.7453520187473, -122.402789774322)"
3,Wednesday,10AM,3PM,18MFF-0093,90 BROADWAY,1200176,,10:00,15:00,3143000,03/23/2011 11:17:50 AM,03/23/2011 11:19:07 AM,140,7,N,"Off the Grid Services, LLC",6012836.561,2118897.745,37.79881157,-122.3996647,"(37.7988115687589, -122.399664721789)"
2,Tuesday,8AM,9AM,18MFF-0090,945 BRYANT ST,1199769,,8:00,9:00,3294000,08/31/2011 11:42:29 AM,08/31/2011 11:42:45 AM,3780,79,Y,Two G's Catering,6010917.861,2109713.069,37.77348548,-122.4056568,"(37.7734854835794, -122.405656818136)"
2,Tuesday,11AM,12PM,18MFF-0090,235 BERRY ST,1199777,,11:00,12:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
2,Tuesday,8AM,3PM,18MFF-0095,340 BRANNAN ST,1200181,,8:00,15:00,3075000,12/13/2013 12:32:03 PM,12/13/2013 12:33:59 PM,3775,15,N,"Off the Grid Services, LLC",6014620.485,2112434.26,37.78116361,-122.3930392,"(37.7811636144171, -122.39303923437)"
3,Wednesday,8AM,9AM,18MFF-0090,950 BRYANT ST,1199771,,8:00,9:00,3295000,08/31/2011 11:43:56 AM,08/31/2011 11:44:15 AM,3758,127,Y,Two G's Catering,6010667.397,2109528.933,37.77296588,-122.4065102,"(37.772965881143, -122.406510236721)"
2,Tuesday,10AM,11AM,18MFF-0090,555 MISSION ROCK ST,1199780,,10:00,11:00,15028000,08/31/2011 11:52:20 AM,08/31/2011 11:52:37 AM,8711,28,Y,Two G's Catering,6015258.318,2109383.139,37.77282133,-122.3906194,"(37.7728213280588, -122.390619360681)"
1,Monday,9AM,10AM,18MFF-0090,235 BERRY ST,1199777,,9:00,10:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
1,Monday,10AM,3PM,18MFF-0093,90 BROADWAY,1200176,,10:00,15:00,3143000,03/23/2011 11:17:50 AM,03/23/2011 11:19:07 AM,140,7,N,"Off the Grid Services, LLC",6012836.561,2118897.745,37.79881157,-122.3996647,"(37.7988115687589, -122.399664721789)"
3,Wednesday,7AM,9AM,18MFF-0090,30 BEALE ST,1199768,,7:00,9:00,2863000,08/31/2011 11:41:34 AM,08/31/2011 11:41:53 AM,3710,2,Y,Two G's Catering,6013568.95,2116396.938,37.79198574,-122.396955,"(37.791985742424, -122.396954967384)"
1,Monday,8AM,9AM,18MFF-0090,516 TOWNSEND ST,1199773,,8:00,9:00,12665000,08/31/2011 11:45:46 AM,08/31/2011 11:46:02 AM,3784,7,Y,Two G's Catering,6012582.868,2109608.07,37.77329015,-122.3998899,"(37.773290145792, -122.399889902821)"
6,Saturday,10AM,11AM,18MFF-0090,Assessors Block 8720/Lot008,1199781,,10:00,11:00,12532003,08/31/2011 11:55:09 AM,08/31/2011 11:55:28 AM,8720,8,Y,Two G's Catering,6016311.862,2108756.11,37.77115804,-122.3869313,"(37.7711580369615, -122.386931257562)"
4,Thursday,8AM,9AM,18MFF-0090,840 BRANNAN ST,1199770,,8:00,9:00,3088000,08/31/2011 11:43:14 AM,08/31/2011 11:43:33 AM,3780,78,Y,Two G's Catering,6011338.578,2109296.106,37.77236412,-122.4041721,"(37.772364117815, -122.404172136483)"
4,Thursday,8AM,9AM,18MFF-0090,1150 25TH ST,1199774,,8:00,9:00,1407000,08/31/2011 11:47:38 AM,08/31/2011 11:47:51 AM,4228,17,Y,Two G's Catering,6015225.901,2102072.505,37.75274611,-122.3902206,"(37.7527461109262, -122.390220649566)"
5,Friday,6AM,7AM,18MFF-0090,1799 03RD ST,1199766,,6:00,7:00,185105,08/31/2011 11:39:45 AM,08/31/2011 11:39:57 AM,8722,1,Y,Two G's Catering,6015678.053,2107236.543,37.76695052,-122.3890175,"(37.7669505236804, -122.389017531712)"
5,Friday,10AM,3PM,18MFF-0093,90 BROADWAY,1200176,,10:00,15:00,3143000,03/23/2011 11:17:50 AM,03/23/2011 11:19:07 AM,140,7,N,"Off the Grid Services, LLC",6012836.561,2118897.745,37.79881157,-122.3996647,"(37.7988115687589, -122.399664721789)"
5,Friday,10AM,11AM,18MFF-0090,555 MISSION ROCK ST,1199780,,10:00,11:00,15028000,08/31/2011 11:52:20 AM,08/31/2011 11:52:37 AM,8711,28,Y,Two G's Catering,6015258.318,2109383.139,37.77282133,-122.3906194,"(37.7728213280588, -122.390619360681)"
3,Wednesday,10AM,11AM,18MFF-0090,Assessors Block 8720/Lot008,1199781,,10:00,11:00,12532003,08/31/2011 11:55:09 AM,08/31/2011 11:55:28 AM,8720,8,Y,Two G's Catering,6016311.862,2108756.11,37.77115804,-122.3869313,"(37.7711580369615, -122.386931257562)"
4,Thursday,9AM,10AM,18MFF-0090,235 BERRY ST,1199777,,9:00,10:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
0,Sunday,9AM,10AM,18MFF-0090,435 CHINA BASIN ST,1199779,,9:00,10:00,15024000,08/31/2011 11:51:34 AM,08/31/2011 11:51:49 AM,8720,1,Y,Two G's Catering,6015808.139,2109072.18,37.77199799,-122.3886957,"(37.7719979905519, -122.388695736053)"
0,Sunday,10AM,6PM,18MFF-0096,185 BERRY ST,1200183,,10:00,18:00,2953000,05/07/2013 04:28:43 PM,,3803,5,N,"Off the Grid Services, LLC",6014611.607,2110567.897,37.77603851,-122.3929393,"(37.7760385105764, -122.392939332071)"
4,Thursday,6AM,7AM,18MFF-0090,201 BERRY ST,1199767,,6:00,7:00,2954000,08/31/2011 11:40:23 AM,08/31/2011 11:40:34 AM,8708,3,Y,Two G's Catering,6014483.787,2110445.63,37.77569569,-122.3933729,"(37.7756956924416, -122.393372938554)"
4,Thursday,6AM,7AM,18MFF-0090,1799 03RD ST,1199766,,6:00,7:00,185105,08/31/2011 11:39:45 AM,08/31/2011 11:39:57 AM,8722,1,Y,Two G's Catering,6015678.053,2107236.543,37.76695052,-122.3890175,"(37.7669505236804, -122.389017531712)"
2,Tuesday,12PM,2PM,18MFF-0090,599 08TH ST,1199778,,12:00,14:00,416000,08/31/2011 11:50:50 AM,08/31/2011 11:51:08 AM,3780,007A,Y,Two G's Catering,6010970.042,2108942.283,37.771372,-122.405422,"(37.7713720013329, -122.405422020146)"
0,Sunday,10AM,11AM,18MFF-0090,555 MISSION ROCK ST,1199780,,10:00,11:00,15028000,08/31/2011 11:52:20 AM,08/31/2011 11:52:37 AM,8711,28,Y,Two G's Catering,6015258.318,2109383.139,37.77282133,-122.3906194,"(37.7728213280588, -122.390619360681)"
5,Friday,11AM,12PM,18MFF-0090,235 BERRY ST,1199777,,11:00,12:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
4,Thursday,4PM,8PM,18MFF-0092,185 BERRY ST,1200175,,16:00,20:00,2953000,05/07/2013 04:44:34 PM,05/07/2013 04:45:33 PM,3803,5,N,"Off the Grid Services, LLC",6014611.607,2110567.897,37.77603851,-122.3929393,"(37.7760385105764, -122.392939332071)"
3,Wednesday,10AM,11AM,18MFF-0090,409 ILLINOIS ST,1199782,,10:00,11:00,7165000,08/31/2011 11:55:53 AM,08/31/2011 11:56:08 AM,3940,1,Y,Two G's Catering,6015948.274,2107171.454,37.76678678,-122.3880783,"(37.7667867792956, -122.388078331989)"
2,Tuesday,8AM,9AM,18MFF-0090,950 BRYANT ST,1199771,,8:00,9:00,3295000,08/31/2011 11:43:56 AM,08/31/2011 11:44:15 AM,3758,127,Y,Two G's Catering,6010667.397,2109528.933,37.77296588,-122.4065102,"(37.772965881143, -122.406510236721)"
3,Wednesday,10AM,3PM,18MFF-0094,535 MISSION BAY BLVD SOUTH,1200178,,10:00,15:00,15019101,05/22/2013 04:05:45 PM,05/22/2013 04:06:37 PM,8711,7,N,SF Cart Project,6015399.401,2108558.935,37.77056607,-122.3900737,"(37.7705660724513, -122.390073746001)"
5,Friday,10AM,3PM,18MFF-0092,90 BROADWAY,1200174,,10:00,15:00,3143000,03/23/2011 11:25:01 AM,03/23/2011 11:25:30 AM,140,7,N,"Off the Grid Services, LLC",6012836.561,2118897.745,37.79881157,-122.3996647,"(37.7988115687589, -122.399664721789)"
1,Monday,11AM,12PM,18MFF-0090,235 BERRY ST,1199777,,11:00,12:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
3,Wednesday,8AM,9AM,18MFF-0090,840 BRANNAN ST,1199770,,8:00,9:00,3088000,08/31/2011 11:43:14 AM,08/31/2011 11:43:33 AM,3780,78,Y,Two G's Catering,6011338.578,2109296.106,37.77236412,-122.4041721,"(37.772364117815, -122.404172136483)"
4,Thursday,10AM,11AM,18MFF-0090,555 MISSION ROCK ST,1199780,,10:00,11:00,15028000,08/31/2011 11:52:20 AM,08/31/2011 11:52:37 AM,8711,28,Y,Two G's Catering,6015258.318,2109383.139,37.77282133,-122.3906194,"(37.7728213280588, -122.390619360681)"
2,Tuesday,7AM,9AM,18MFF-0090,30 BEALE ST,1199768,,7:00,9:00,2863000,08/31/2011 11:41:34 AM,08/31/2011 11:41:53 AM,3710,2,Y,Two G's Catering,6013568.95,2116396.938,37.79198574,-122.396955,"(37.791985742424, -122.396954967384)"
1,Monday,8AM,3PM,18MFF-0095,670 05TH ST,1200180,,8:00,15:00,307000,10/16/2013 03:10:32 PM,12/11/2013 02:36:29 PM,3785,2,N,"Off the Grid Services, LLC",6013234.016,2110452.735,37.77564569,-122.3976967,"(37.7756456857724, -122.397696734316)"
4,Thursday,10AM,11AM,18MFF-0090,409 ILLINOIS ST,1199782,,10:00,11:00,7165000,08/31/2011 11:55:53 AM,08/31/2011 11:56:08 AM,3940,1,Y,Two G's Catering,6015948.274,2107171.454,37.76678678,-122.3880783,"(37.7667867792956, -122.388078331989)"
4,Thursday,9AM,10AM,18MFF-0090,435 CHINA BASIN ST,1199779,,9:00,10:00,15024000,08/31/2011 11:51:34 AM,08/31/2011 11:51:49 AM,8720,1,Y,Two G's Catering,6015808.139,2109072.18,37.77199799,-122.3886957,"(37.7719979905519, -122.388695736053)"
5,Friday,9AM,10AM,18MFF-0090,235 BERRY ST,1199777,,9:00,10:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
5,Friday,10AM,3PM,18MFF-0094,535 MISSION BAY BLVD SOUTH,1200178,,10:00,15:00,15019101,05/22/2013 04:05:45 PM,05/22/2013 04:06:37 PM,8711,7,N,SF Cart Project,6015399.401,2108558.935,37.77056607,-122.3900737,"(37.7705660724513, -122.390073746001)"
5,Friday,9AM,10AM,18MFF-0090,175 BARNEVELD AVE,1199775,,9:00,10:00,2734000,08/31/2011 11:48:21 AM,08/31/2011 11:48:34 AM,5286A,18,Y,Two G's Catering,6011538.075,2099454.362,37.74535202,-122.4027898,"(37.7453520187473, -122.402789774322)"
5,Friday,9AM,10AM,18MFF-0090,71 WILLIAMS AVE,1199776,,9:00,10:00,13653000,08/31/2011 11:49:05 AM,08/31/2011 11:49:21 AM,5414,22,Y,Two G's Catering,6013796.971,2093629.466,37.72948393,-122.394571,"(37.729483926788, -122.394571014085)"
2,Tuesday,8AM,9AM,18MFF-0090,1150 25TH ST,1199774,,8:00,9:00,1407000,08/31/2011 11:47:38 AM,08/31/2011 11:47:51 AM,4228,17,Y,Two G's Catering,6015225.901,2102072.505,37.75274611,-122.3902206,"(37.7527461109262, -122.390220649566)"
4,Thursday,10AM,3PM,18MFF-0094,535 MISSION BAY BLVD SOUTH,1200178,,10:00,15:00,15019101,05/22/2013 04:05:45 PM,05/22/2013 04:06:37 PM,8711,7,N,SF Cart Project,6015399.401,2108558.935,37.77056607,-122.3900737,"(37.7705660724513, -122.390073746001)"
1,Monday,10AM,11AM,18MFF-0090,409 ILLINOIS ST,1199782,,10:00,11:00,7165000,08/31/2011 11:55:53 AM,08/31/2011 11:56:08 AM,3940,1,Y,Two G's Catering,6015948.274,2107171.454,37.76678678,-122.3880783,"(37.7667867792956, -122.388078331989)"
1,Monday,9AM,10AM,18MFF-0090,435 CHINA BASIN ST,1199779,,9:00,10:00,15024000,08/31/2011 11:51:34 AM,08/31/2011 11:51:49 AM,8720,1,Y,Two G's Catering,6015808.139,2109072.18,37.77199799,-122.3886957,"(37.7719979905519, -122.388695736053)"
2,Tuesday,8AM,9AM,18MFF-0090,516 TOWNSEND ST,1199773,,8:00,9:00,12665000,08/31/2011 11:45:46 AM,08/31/2011 11:46:02 AM,3784,7,Y,Two G's Catering,6012582.868,2109608.07,37.77329015,-122.3998899,"(37.773290145792, -122.399889902821)"
5,Friday,6AM,7AM,18MFF-0090,201 BERRY ST,1199767,,6:00,7:00,2954000,08/31/2011 11:40:23 AM,08/31/2011 11:40:34 AM,8708,3,Y,Two G's Catering,6014483.787,2110445.63,37.77569569,-122.3933729,"(37.7756956924416, -122.393372938554)"
2,Tuesday,6AM,7AM,18MFF-0090,1799 03RD ST,1199766,,6:00,7:00,185105,08/31/2011 11:39:45 AM,08/31/2011 11:39:57 AM,8722,1,Y,Two G's Catering,6015678.053,2107236.543,37.76695052,-122.3890175,"(37.7669505236804, -122.389017531712)"
1,Monday,10AM,11AM,18MFF-0090,555 MISSION ROCK ST,1199780,,10:00,11:00,15028000,08/31/2011 11:52:20 AM,08/31/2011 11:52:37 AM,8711,28,Y,Two G's Catering,6015258.318,2109383.139,37.77282133,-122.3906194,"(37.7728213280588, -122.390619360681)"
1,Monday,8AM,9AM,18MFF-0090,950 BRYANT ST,1199771,,8:00,9:00,3295000,08/31/2011 11:43:56 AM,08/31/2011 11:44:15 AM,3758,127,Y,Two G's Catering,6010667.397,2109528.933,37.77296588,-122.4065102,"(37.772965881143, -122.406510236721)"
3,Wednesday,9AM,10AM,18MFF-0090,435 CHINA BASIN ST,1199779,,9:00,10:00,15024000,08/31/2011 11:51:34 AM,08/31/2011 11:51:49 AM,8720,1,Y,Two G's Catering,6015808.139,2109072.18,37.77199799,-122.3886957,"(37.7719979905519, -122.388695736053)"
3,Wednesday,7AM,3PM,16MFF-0128,750 PHELPS ST,840504,,7:00,15:00,5336000,08/17/2016 10:46:58 AM,08/17/2016 11:07:07 AM,5280,1,N,Taqueria Lolita,6015061.975,2097732.277,37.74081966,-122.3904843,"(37.7408196575746, -122.390484298083)"
3,Wednesday,8AM,9AM,18MFF-0090,945 BRYANT ST,1199769,,8:00,9:00,3294000,08/31/2011 11:42:29 AM,08/31/2011 11:42:45 AM,3780,79,Y,Two G's Catering,6010917.861,2109713.069,37.77348548,-122.4056568,"(37.7734854835794, -122.405656818136)"
2,Tuesday,6AM,7AM,18MFF-0090,201 BERRY ST,1199767,,6:00,7:00,2954000,08/31/2011 11:40:23 AM,08/31/2011 11:40:34 AM,8708,3,Y,Two G's Catering,6014483.787,2110445.63,37.77569569,-122.3933729,"(37.7756956924416, -122.393372938554)"
6,Saturday,10AM,11AM,18MFF-0090,409 ILLINOIS ST,1199782,,10:00,11:00,7165000,08/31/2011 11:55:53 AM,08/31/2011 11:56:08 AM,3940,1,Y,Two G's Catering,6015948.274,2107171.454,37.76678678,-122.3880783,"(37.7667867792956, -122.388078331989)"
3,Wednesday,8AM,3PM,18MFF-0095,670 05TH ST,1200180,,8:00,15:00,307000,10/16/2013 03:10:32 PM,12/11/2013 02:36:29 PM,3785,2,N,"Off the Grid Services, LLC",6013234.016,2110452.735,37.77564569,-122.3976967,"(37.7756456857724, -122.397696734316)"
3,Wednesday,9AM,10AM,18MFF-0090,235 BERRY ST,1199777,,9:00,10:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
5,Friday,9AM,10AM,18MFF-0090,435 CHINA BASIN ST,1199779,,9:00,10:00,15024000,08/31/2011 11:51:34 AM,08/31/2011 11:51:49 AM,8720,1,Y,Two G's Catering,6015808.139,2109072.18,37.77199799,-122.3886957,"(37.7719979905519, -122.388695736053)"
6,Saturday,11AM,4PM,18MFF-0092,185 BERRY ST,1200175,,11:00,16:00,2953000,05/07/2013 04:44:34 PM,05/07/2013 04:45:33 PM,3803,5,N,"Off the Grid Services, LLC",6014611.607,2110567.897,37.77603851,-122.3929393,"(37.7760385105764, -122.392939332071)"
1,Monday,9AM,10AM,18MFF-0090,71 WILLIAMS AVE,1199776,,9:00,10:00,13653000,08/31/2011 11:49:05 AM,08/31/2011 11:49:21 AM,5414,22,Y,Two G's Catering,6013796.971,2093629.466,37.72948393,-122.394571,"(37.729483926788, -122.394571014085)"
3,Wednesday,9AM,10AM,18MFF-0090,175 BARNEVELD AVE,1199775,,9:00,10:00,2734000,08/31/2011 11:48:21 AM,08/31/2011 11:48:34 AM,5286A,18,Y,Two G's Catering,6011538.075,2099454.362,37.74535202,-122.4027898,"(37.7453520187473, -122.402789774322)"
5,Friday,8AM,9AM,18MFF-0090,1150 25TH ST,1199774,,8:00,9:00,1407000,08/31/2011 11:47:38 AM,08/31/2011 11:47:51 AM,4228,17,Y,Two G's Catering,6015225.901,2102072.505,37.75274611,-122.3902206,"(37.7527461109262, -122.390220649566)"
2,Tuesday,8AM,9AM,18MFF-0090,975 INDIANA ST,1199772,,8:00,9:00,7195000,08/31/2011 11:44:57 AM,08/31/2011 11:45:16 AM,4106,23,Y,Two G's Catering,6014999.822,2104043.427,37.7581453,-122.3911402,"(37.7581452995887, -122.391140229024)"
2,Tuesday,9AM,10AM,18MFF-0090,235 BERRY ST,1199777,,9:00,10:00,2954000,08/31/2011 11:50:02 AM,08/31/2011 11:50:21 AM,8708,111,Y,Two G's Catering,6014270.214,2110241.335,37.77512287,-122.3940974,"(37.7751228745778, -122.394097441849)"
3,Wednesday,6AM,7AM,18MFF-0090,201 BERRY ST,1199767,,6:00,7:00,2954000,08/31/2011 11:40:23 AM,08/31/2011 11:40:34 AM,8708,3,Y,Two G's Catering,6014483.787,2110445.63,37.77569569,-122.3933729,"(37.7756956924416, -122.393372938554)"
6,Saturday,9AM,10AM,18MFF-0090,435 CHINA BASIN ST,1199779,,9:00,10:00,15024000,08/31/2011 11:51:34 AM,08/31/2011 11:51:49 AM,8720,1,Y,Two G's Catering,6015808.139,2109072.18,37.77199799,-122.3886957,"(37.7719979905519, -122.388695736053)"
1,Monday,9AM,10AM,18MFF-0090,175 BARNEVELD AVE,1199775,,9:00,10:00,2734000,08/31/2011 11:48:21 AM,08/31/2011 11:48:34 AM,5286A,18,Y,Two G's Catering,6011538.075,2099454.362,37.74535202,-122.4027898,"(37.7453520187473, -122.402789774322)"
1,Monday,6AM,7AM,18MFF-0090,1799 03RD ST,1199766,,6:00,7:00,185105,08/31/2011 11:39:45 AM,08/31/2011 11:39:57 AM,8722,1,Y,Two G's Catering,6015678.053,2107236.543,37.76695052,-122.3890175,"(37.7669505236804, -122.389017531712)"
